Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,IDKSIP zdarzenia,Zachowanie kierującego,Zachowanie pieszego,Inne przyczyny
0,0,0,2015,EWK-99125132T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99125516M,,,Nieustalone
0,0,0,2015,EWK-99125705H,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99125918Q,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99126748M,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99126789T,,,Inne
0,0,0,2015,EWK-99127289W,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach (od 11.2015),,
0,0,0,2015,EWK-99127305F,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99127690A,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99128989M,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99131903F,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99133047P,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99135136M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99135353T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99138027W,Nieprawidłowe: omijanie,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99138330E,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99139168C,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99147809D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99147860P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99148495J,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99148697Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99148842R,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99150974G,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99151574G,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99153854C,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99156553C,,,Inne
0,0,0,2015,EWK-99157073L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99160686N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99161911D,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99162281H,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99164249J,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99164423A,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99164530E,Niedostosowanie prędkości do warunków ruchu,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-99164622M,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99164825J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99168031Q,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99168063J,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99168122J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99168347Y,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99168782W,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99179123Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99179231R,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99179659Y,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99181817D,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99181850X,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99182660U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99182740L,Nieudzielenie pierwszeństwa pieszemu,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99185047T,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99185876K,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99185920Y,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99186807X,,,Inne
0,0,0,2015,EWK-99187348T,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99187827N,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99191036P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99191330Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99192448D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99192524N,Nieprawidłowe: skręcanie,,
0,0,0,2015,EWK-99192561W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99193082F,,,"Obiekty, zwierzęta na drodze"
0,0,0,2015,EWK-99193973W,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99194399W,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99197269D,,,Oślepienie przez inny pojazd lub słońce
0,0,0,2015,EWK-99198249U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99198371D,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99198618R,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99202664P,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99204194W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99204435U,Nieprawidłowe: omijanie,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99205077M,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99205327F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99205735C,,,Nieustalone
0,0,0,2015,EWK-99205880Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99208003F,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99208154M,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99209146N,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99209571R,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99209574K,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99209892F,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99209897G,Nieudzielenie pierwszeństwa pieszemu; Niezachowanie bezp. odl. między pojazdami,,
0,0,0,2015,EWK-99210875Q,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99211108W,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99211986N,Niedostosowanie prędkości do warunków ruchu,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99212084N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99212443X,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99216814G,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99216824P,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99217910H,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-99218282E,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99218320M,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99218406D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99218901T,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99221732N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99221734P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99221868T,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99226039X,Nieprawidłowe: omijanie,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99226060T,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99226180Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99226584H,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99233559E,,,Nieustalone
0,0,0,2015,EWK-99234285M,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99234328L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99234861F,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99235017L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99237293E,,Wejście na jezdnię przy czerwonym świetle,
0,0,0,2015,EWK-99238725C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99238752N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99238849G,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99239322N,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99239454Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99239615T,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99240906G,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99240914T,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99241005T,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99241986E,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99243448H,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem; Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99243511X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99243975F,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-99243987G,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99243996U,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99245670T,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99246151H,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99249378Q,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99249401E,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99249423F,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99251193Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99251254G,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-99251916R,,,Inne
0,0,0,2015,EWK-99252089H,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99252993C,Nieprawidłowe: skręcanie,,
0,0,0,2015,EWK-99254051T,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99254120Y,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99254137Q,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99254640D,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99255173T,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99255582L,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99255862C,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99257164G,Jazda po niewłaściwej stronie drogi,,
0,0,0,2015,EWK-99257850G,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99257854C,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99258124X,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99258590Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99259988H,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99260904J,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99270024M,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99270066L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99270727J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99270777Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99270907N,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99271170P,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99271544C,Nieudzielenie pierwszeństwa przejazdu,,
0,0,0,2015,EWK-99274522D,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99277012W,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99277400A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99280024Q,Nieprawidłowe: przejeżdżanie przejścia dla pieszych,,
0,0,0,2015,EWK-99281952X,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99282030C,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99282632C,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99283084N,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99283133X,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99283687K,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99288426Y,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99288681R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99289188N,Nieudzielenie pierwszeństwa pieszemu,,
0,0,0,2015,EWK-99289941R,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99290885N,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99291293C,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99292386L,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99292958X,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99298159Y,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99298165H,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99310390A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99310527U,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99310554A,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99310958F,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach (od 11.2015),,
0,0,0,2015,EWK-99311099L,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99312009H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99312597M,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99312908T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99313949U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99314335P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99314775C,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99315616U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99319067D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99321203D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99321703K,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99323294E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99323550N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99323589N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99323604W,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99326053X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99326092J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99326267X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99326374L,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach (od 11.2015),,
0,0,0,2015,EWK-99326506R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99328406C,,Inne przyczyny (od 11.2015),
0,0,0,2015,EWK-99328427H,,,Nieustalone
0,0,0,2015,EWK-99328669X,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99328747J,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99330071U,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99330114E,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-99330573L,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99330580U,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99330820R,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99330932R,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99331074R,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99331091G,,,Nieustalone
0,0,0,2015,EWK-99332555L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99333112Q,Nieprawidłowe: wyprzedzanie,,
0,0,0,2015,EWK-99333280N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99333776E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99335220C,,Wejście na jezdnię przy czerwonym świetle; Wejście na jezdnię przy czerwonym świetle,
0,0,0,2015,EWK-99335436C,,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",
0,0,0,2015,EWK-99335800W,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99335870F,Nieudzielenie pierwszeństwa przejazdu,,
0,0,0,2015,EWK-99336174G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99336400X,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99336983Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99337652G,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną  (od 11.2015),,
0,0,0,2015,EWK-99338830C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99339021E,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99339176D,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach (od 11.2015),Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-99339530C,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-99339587Y,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99341030F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99341386M,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99341397G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99341954F,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99342070J,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99342131K,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99342144F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99342187P,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99342191L,,,Nieustalone
0,0,0,2015,EWK-99342331A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99342366A,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną  (od 11.2015),,
0,0,0,2015,EWK-99342420Y,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99342617A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99342637G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99342690A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99344437N,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99344444T,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99344531N,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99345213J,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach (od 11.2015),,
0,0,0,2015,EWK-99345253D,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99346128X,,Przekraczanie jezdni w miejscu niedozwolonym,
0,0,0,2015,EWK-99346261A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99346479D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99348954F,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99349382N,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99349753Q,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99350997H,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99351320F,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99353012A,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99353803X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99354057K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99354938H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99354960X,Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach (od 11.2015),,
0,0,0,2015,EWK-99358882U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99359890K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99360251P,Nieprawidłowe: omijanie,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99360367G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99360453T,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99360656D,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99360784F,Nieprawidłowe: omijanie,,
0,0,0,2015,EWK-99362920Q,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99363006T,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99363064U,Nieprawidłowe: cofanie,,
0,0,0,2015,EWK-99364266L,,,Nieustalone
0,0,0,2015,EWK-99365245Y,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną  (od 11.2015),,
0,0,0,2015,EWK-99365404P,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99365681M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99365761F,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99365975P,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99366023X,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99366164M,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99366606G,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99367080Y,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99367133Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99369081K,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99369137D,Niedostosowanie prędkości do warunków ruchu,,
0,0,0,2015,EWK-99370820H,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99371454A,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99371509L,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99371570N,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99376044Q,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99376289K,,Chodzenie nieprawidłową stroną drogi,
0,0,0,2015,EWK-99376545Q,,"Stanie na jezdni, leżenie",
0,0,0,2015,EWK-99376655X,Nieprawidłowe: wyprzedzanie,Inne przyczyny (od 11.2015),
0,0,0,2015,EWK-99376656G,,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,
0,0,0,2015,EWK-99377100U,Nieustąpienie pierwszeństwa pieszemu na przejściu dla pieszych (od 11.2015),,
0,0,0,2015,EWK-99377216G,Nieprawidłowe: omijanie,Inne przyczyny (od 11.2015),
